"time","sineVoltage.v","booleanPulse.y","resistor.v"
0,0,0,0
7.91383771822565e-6,0.8080159367906081,0,0.008015936690591419
7.91383771822565e-6,0.8080159367906081,0,0.008015936690591419
8e-5,8.167281019084681,0,0.0810178877512957
1.6e-4,16.329403408425108,0,0.16197179685959995
2.4e-4,24.48121179657813,0,0.2428105974028476
3.2e-4,32.61755732664484,0,0.3234832317752847
4e-4,40.73330090839888,0,0.40393874528358964
4.8e-4,48.823316464246055,0,0.48412631858321475
5.6e-4,56.88249416696474,0,0.5639953077146558
6.4e-4,64.9057436671823,0,0.6434952690604376
7.2e-4,72.8879973085489,0,0.7225759909703697
8e-4,80.82421332857783,0,0.8011875264819963
8.8e-4,88.70937904313074,0,0.8792802245458375
9.6e-4,96.53851401253638,0,0.9568047618695346
0.00104,104.30667318734314,0,1.033712173273969
0.00112,112.0089500317181,0,1.1099538849420867
0.0012,119.64047962252037,0,1.1854817431297846
0.00128,127.19644172209084,0,1.2602480455885683
0.00136,134.6720638228174,0,1.334205571271582
0.00144,142.06262416155323,0,1.4073076079494342
0.00152,149.3634547019836,0,1.4795079854458777
0.0016,156.5699440830575,0,1.5507611022595142
0.00168,163.6775405316223,0,1.6210219555720187
0.00176,170.68175473742113,0,1.6902461690351913
0.00184,177.5781626886375,0,1.758390020955801
0.00192,184.36240846619586,0,1.8254104724824458
0.002,191.03020699505382,0,1.8912651936268503
0.00208,197.57734675074678,0,1.9559125917252231
0.00216,203.9996924194777,0,2.0193118354398507
0.00224,210.29318751006946,0,2.081422883023322
0.00232,216.45385691613183,0,2.14220650565872
0.0024,222.47780942682382,0,2.201624312979817
0.00248,228.361240184626,0,2.25963877799731
0.00256,234.1004330885698,0,2.316213259083753
0.00264,239.69176314140654,0,2.3713120250123723
0.00272,245.1316987392338,0,2.4249002759418943
0.0028,250.41680390213153,0,2.476944166346925
0.00288,255.54374044440115,0,2.527410825964864
0.00296,260.5092700830349,0,2.5762683806353266
0.003,262.93052317185794,0,2.600084060277595
0.003,262.93052317185794,0,2.600084060277595
0.0030000001003000487,262.93052919125586,0,2.600084119478254
0.0030000001003000487,262.93052919125586,1,262.12790790832975
0.00304,265.3102564830848,1,264.5076114031265
0.00312,269.94366723863914,1,269.14097582504183
0.0032,274.40657578815495,1,273.60383974592355
0.00328,278.6961632629371,1,277.89338432526483
0.00336,282.8097202675958,1,282.0069001947696
0.0034000001003800535,284.79967595173946,1,283.9968359795577
0.0034000001003800535,284.79967595173946,0,283.9968359795577
0.00344,286.74464859135986,0,285.9417891696485
0.00352,290.4984628491608,0,289.69556588968663
0.0036,294.0687920514564,0,293.26585938905146
0.00368,297.45338110179824,0,296.65041459384526
0.00376,300.6500922211989,0,299.84709374645826
0.00384,303.65690629839895,0,302.8538777558218
0.00392,306.471924165181,0,305.6688674727102
0.004,309.09336779592496,0,308.2902848892832
0.00408,311.51958143064724,0,310.71647426211484
0.00416,313.74903262081403,0,312.94590315799553
0.00424,315.78031319726904,0,314.97716342185055
0.00432,317.61214015966294,0,316.8089720661605
0.0044,319.24335648682387,0,318.4401720813235
0.00448,320.67293186755717,0,319.86973316644804
0.00456,321.89996335141166,0,321.09675238011226
0.00464,322.9236759190028,0,322.1204547106817
0.00472,323.74342297153106,0,322.9401935658229
0.0048,324.3586867391883,0,323.5554511809052
0.00488,324.76907860819153,0,323.96583894603185
0.00496,324.97433936624026,0,324.1710976514944
0.00504,324.97433936624026,0,324.171097651495
0.00512,324.7690786081915,0,323.96583894603367
0.0052,324.3586867391883,0,323.5554511809084
0.00528,323.743422971531,0,322.94019356582726
0.00536,322.9236759190027,0,322.1204547106873
0.00544,321.8999633514116,0,321.09675238011914
0.00552,320.67293186755705,0,319.8697331664561
0.0056,319.24335648682376,0,318.44017208133283
0.00568,317.61214015966283,0,316.80897206617107
0.00576,315.780313197269,0,314.97716342186254
0.00584,313.749032620814,0,312.9459031580087
0.00592,311.5195814306471,0,310.7164742621292
0.006,309.09336779592485,0,308.29028488929885
0.00608,306.47192416518084,0,305.6688674727271
0.00616,303.65690629839884,0,302.8538777558401
0.00624,300.6500922211988,0,299.84709374647775
0.00632,297.45338110179813,0,296.65041459386606
0.0064,294.0687920514563,0,293.2658593890735
0.00648,290.4984628491606,0,289.6955658897098
0.00656,286.7446485913597,0,285.94178916967303
0.00664,282.80972026759576,0,282.00690019479555
0.00672,278.6961632629369,0,277.8933843252919
0.0068,274.40657578815484,0,273.603839745952
0.00688,269.943667238639,0,269.1409758250715
0.00696,265.3102564830847,0,264.5076114031574
0.00704,260.50927008303466,0,259.70667301248716
0.00712,255.543740444401,0,254.74119302864898
0.0072,250.4168039021314,0,249.61430775522763
0.00728,245.13169873923357,0,244.32925544284828
0.00736,239.6917631414063,0,238.88937424382823
0.00744,234.10043308856962,0,233.298100103728
0.00752,228.3612401846258,0,227.55896459113418
0.0076,222.47780942682354,0,221.67559266704592
0.00768,216.45385691613168,0,215.6517003952714
0.00776,210.29318751006926,0,209.49109259528146
0.00784,203.99969241947758,0,203.19766043900572
0.00792,197.5773467507466,0,196.77537899308342
0.008,191.03020699505356,0,190.22830470812733
0.00808,184.36240846619572,0,183.56057285658198
0.00816,177.57816268863724,0,176.7763949207967
0.00824,170.68175473742082,0,169.88005593296393
0.00832,163.67754053162204,0,162.87591176860042
0.0084,156.56994408305707,0,155.7683863952827
0.00848,149.36345470198333,0,148.56196907837563
0.00856,142.06262416155292,0,141.26121154551387
0.00864,134.672063822817,0,133.87072511163558
0.00872,127.1964417220905,0,126.39517776637571
0.0088,119.64047962252,0,118.83929122566373
0.00888,112.00895003171763,0,111.20783794938716
0.00896,104.30667318734274,0,103.50563812700344
0.00904,96.53851401253593,0,95.73755663300446
0.00912,88.70937904313023,0,87.90849995415837
0.0092,80.8242133285774,0,80.02341309046696
0.00928,72.88799730854855,0,72.08727643179743
0.00936,64.90574366718201,0,64.10510261216176
0.00944,56.88249416696452,0,56.08193334362959
0.00952,48.82331646424578,0,48.02283623187458
0.0096,40.73330090839868,0,39.932901575366614
0.00968,32.61755732664444,0,31.81723915022917
0.00976,24.481211796577806,0,23.680974982796744
0.00984,16.329403408424707,0,15.529248111904868
0.00992,8.167281019084212,0,7.367207342964573
0.00999216864136816,0.7995947025611834,0,-4.052974388155661e-4
0.00999216864136816,0.7995947025611834,0,-4.0529733488980924e-4
0.01,-3.9318595863152205e-13,0,-0.008337685131615424
0.010007996315437195,-0.8164370308625098,0,-0.01643703075798153
0.010007996315437195,-0.8164370308625098,0,-0.01643703075798153
0.01008,-8.167281019085,0,-0.08935425217932291
0.01016,-16.32940340842549,0,-0.1703068407442423
0.01024,-24.481211796578734,0,-0.25114432104011186
0.01032,-32.6175573266455,0,-0.33181563555343985
0.0104,-40.73330090839933,0,-0.4122698306570598
0.01048,-48.82331646424642,0,-0.49245608542344144
0.01056,-56.88249416696501,0,-0.5723237564671635
0.01064,-64.90574366718265,0,-0.6518223997662318
0.01072,-72.88799730854917,0,-0.7309018033423342
0.0108,-80.82421332857788,0,-0.8095120203793158
0.01088,-88.7093790431307,0,-0.8876034002910984
0.01096,-96.53851401253655,0,-0.9651266196883057
0.01104,-104.30667318734321,0,-1.042032714675173
0.01112,-112.00895003171824,0,-1.118273109496144
0.0112,-119.6404796225206,0,-1.1937996514258344
0.01128,-127.19644172209097,0,-1.2685646378938316
0.01136,-134.67206382281745,0,-1.3425208468409835
0.01144,-142.06262416155323,0,-1.415621566815446
0.01152,-149.36345470198378,0,-1.4878206276371486
0.0116,-156.56994408305763,0,-1.559072427644054
0.01168,-163.67754053162247,0,-1.6293319645047575
0.01176,-170.68175473742136,0,-1.6985548613244816
0.01184,-177.57816268863778,0,-1.7666973970702884
0.01192,-184.36240846619623,0,-1.8337165325148703
0.012,-191.03020699505421,0,-1.8995699379432267
0.01208,-197.5773467507472,0,-1.9642160205259813
0.01216,-203.99969241947804,0,-2.02761394901799
0.01224,-210.29318751006986,0,-2.089723681319981
0.01232,-216.45385691613225,0,-2.1505059888111475
0.0124,-222.47780942682414,0,-2.2099224813711373
0.01248,-228.36124018462635,0,-2.2679356312702907
0.01256,-234.10043308857004,0,-2.3245087972154863
0.01264,-239.69176314140685,0,-2.379606247795664
0.01272,-245.1316987392341,0,-2.4331931836379397
0.0128,-250.4168039021319,0,-2.485235759557895
0.01288,-255.54374044440158,0,-2.5357011045478544
0.01296,-260.5092700830352,0,-2.584557345310202
0.013,-262.9305231718582,0,-2.6083723684778306
0.013,-262.9305231718582,1,-262.12790197270505
0.01304,-265.3102564830851,1,-264.5076114868328
0.01312,-269.9436672386394,1,-269.1409759087348
0.0132,-274.4065757881553,1,-273.60383982960315
0.01328,-278.6961632629374,1,-277.893384408931
0.01336,-282.80972026759594,1,-282.0069002784222
0.01340000010138011,-284.7996760009304,1,-283.99683611239396
0.01340000010138011,-284.7996760009304,0,-283.99683611239396
0.01344,-286.74464859136026,0,-285.941789253288
0.01352,-290.498462849161,0,-289.69556597331257
0.0136,-294.0687920514566,0,-293.26585947266403
0.01368,-297.4533811017986,0,-296.6504146774446
0.01376,-300.6500922211992,0,-299.8470938300441
0.01384,-303.6569062983992,0,-302.8538778393943
0.01392,-306.4719241651812,0,-305.66886755626916
0.014,-309.0933677959251,0,-308.29028497282883
0.01408,-311.51958143064735,0,-310.71647434564704
0.01416,-313.7490326208142,0,-312.94590324151443
0.01424,-315.7803131972692,0,-314.9771635053561
0.01432,-317.61214015966306,0,-316.8089721496526
0.0144,-319.2433564868239,0,-318.4401721648023
0.01448,-320.6729318675572,0,-319.8697332499134
0.01456,-321.89996335141177,0,-321.0967524635643
0.01464,-322.92367591900285,0,-322.1204547941204
0.01472,-323.7434229715311,0,-322.9401936492482
0.0148,-324.35868673918833,0,-323.5554512643172
0.01488,-324.76907860819153,0,-323.9658390294304
0.01496,-324.97433936624026,0,-324.1710977348796
0.01504,-324.97433936624026,0,-324.17109773486686
0.01512,-324.7690786081915,0,-323.9658390293922
0.0152,-324.3586867391882,0,-323.5554512642535
0.01528,-323.743422971531,0,-322.94019364915914
0.01536,-322.9236759190027,0,-322.1204547940058
0.01544,-321.89996335141154,0,-321.09675246342425
0.01552,-320.672931867557,0,-319.8697332497479
0.0156,-319.2433564868237,0,-318.44017216461134
0.01568,-317.6121401596628,0,-316.8089721494363
0.01576,-315.7803131972688,0,-314.9771635051142
0.01584,-313.74903262081375,0,-312.9459032412471
0.01592,-311.51958143064684,0,-310.7164743453542
0.016,-309.0933677959247,0,-308.2902849725107
0.01608,-306.47192416518067,0,-305.6688675559255
0.01616,-303.6569062983986,0,-302.85387783902513
0.01624,-300.65009222119846,0,-299.8470938296494
0.01632,-297.4533811017978,0,-296.65041467702434
0.0164,-294.0687920514561,0,-293.26585947221866
0.01648,-290.4984628491603,0,-289.6955659728416
0.01656,-286.74464859135946,0,-285.9417892527916
0.01664,-282.8097202675953,0,-282.00690027790057
0.01672,-278.6961632629365,0,-277.89338440838367
0.0168,-274.40657578815427,0,-273.6038398290303
0.01688,-269.94366723863874,0,-269.14097590813685
0.01696,-265.31025648308434,0,-264.5076114862094
0.01704,-260.5092700830344,0,-259.70667309552584
0.01712,-255.54374044440058,0,-254.74119311167428
0.0172,-250.41680390213088,0,-249.61430783823954
0.01728,-245.13169873923303,0,-244.3292555258469
0.01736,-239.69176314140577,0,-238.88937432681354
0.01744,-234.10043308856893,0,-233.29810018669986
0.01752,-228.3612401846253,0,-227.55896467409298
0.0176,-222.4778094268231,0,-221.6755927499915
0.01768,-216.45385691613097,0,-215.65170047820345
0.01776,-210.29318751006852,0,-209.4910926782002
0.01784,-203.99969241947693,0,-203.19766052191125
0.01792,-197.5773467507457,0,-196.77537907597545
0.018,-191.0302069950531,0,-190.22830479100654
0.01808,-184.3624084661949,0,-183.56057293944755
0.01816,-177.57816268863667,0,-176.77639500364927
0.01824,-170.68175473742,0,-169.88005601580298
0.01832,-163.67754053162136,0,-162.87591185142637
0.0184,-156.5699440830562,0,-155.76838647809524
0.01848,-149.36345470198273,0,-148.5619691611751
0.01856,-142.0626241615523,0,-141.26121162830012
0.01864,-134.6720638228164,0,-133.87072519440858
0.01872,-127.19644172208974,0,-126.3951778491353
0.0188,-119.64047962251922,0,-118.83929130841004
0.01888,-112.00895003171739,0,-111.20783803212075
0.01896,-104.30667318734181,0,-103.50563820972312
0.01904,-96.53851401253556,0,-95.73755671571145
0.01912,-88.70937904312956,0,-87.90850003685183
0.0192,-80.82421332857687,0,-80.02341317314732
0.01928,-72.8879973085476,0,-72.08727651446412
0.01936,-64.9057436671812,0,-64.10510269481537
0.01944,-56.882494166963276,0,-56.08193342626955
0.01952,-48.82331646424511,0,-48.02283631450188
0.0196,-40.73330090839759,0,-39.932901657980274
0.01968,-32.617557326643755,0,-31.817239232830023
0.01976,-24.48121179657669,0,-23.680975065383944
0.01984,-16.329403408423882,0,-15.529248194479143
0.01992,-8.167281019083674,0,-7.367207425525916
0.019992087789617342,-0.8078497834752021,0,-0.007849783475203043
0.019992087789617342,-0.8078497834752021,0,-0.007849783578519731
0.02,1.075029903665585e-12,0,1.6462753133750325e-4
0.020007915466240412,0.80818221126129,0,0.0081822111578842
0.020007915466240412,0.80818221126129,0,0.0081822111578842
0.02008,8.167281019086113,0,0.08118248924391835
0.02016,16.329403408426604,0,0.16213637224736388
0.02024,24.4812117965797,0,0.2429751461347891
0.02032,32.61755732664647,0,0.3236477531644226
0.0204,40.73330090840057,0,0.40410323698666417
0.02048,48.823316464247796,0,0.4842907827910423
0.02056,56.88249416696625,0,0.5641597455048668
0.02064,64.90574366718415,0,0.6436596803715275
0.02072,72.88799730855054,0,0.722740375769348
0.0208,80.82421332857952,0,0.8013518846650811
0.02088,88.70937904313246,0,0.8794445558132509
0.02096,96.53851401253789,0,0.956969065915743
0.02104,104.30667318734467,0,1.0338764509125298
0.02112,112.00895003171969,0,1.1101181372081328
0.0212,119.64047962252204,0,1.18564597065091
0.02128,127.19644172209252,0,1.260412248365654
0.02136,134.67206382281913,0,1.3343697484645816
0.02144,142.06262416155502,0,1.4074717599644941
0.02152,149.3634547019854,0,1.4796721120013387
0.0216,156.5699440830591,0,1.5509252033311327
0.02168,163.67754053162395,0,1.621186030906614
0.02176,170.6817547374228,0,1.6904102185321506
0.02184,177.57816268863894,0,1.7585540446910386
0.02192,184.36240846619765,0,1.8255744701732226
0.022,191.0302069950551,0,1.89142916550594
0.02208,197.5773467507486,0,1.956076537521568
0.02216,203.99969241947906,0,2.019475755414277
0.02224,210.29318751007102,0,2.081586776878936
0.02232,216.4538569161332,0,2.1423703734017465
0.0224,222.4778094268255,0,2.201788154929517
0.02248,228.36124018462726,0,2.259802593627427
0.02256,234.100433088571,0,2.316377048327297
0.02264,239.6917631414078,0,2.371475787626167
0.02272,245.13169873923485,0,2.4250640121755396
0.0228,250.4168039021328,0,2.477107876138575
0.02288,255.5437404444021,0,2.527574509448357
0.02296,260.50927008303603,0,2.5764320385621886
0.023,262.930523171859,0,2.6002477059024045
0.023,262.930523171859,1,262.127901890646
0.02304,265.3102564830856,1,264.50761140478
0.02312,269.9436672386401,1,269.1409758266953
0.0232,274.40657578815575,1,273.60383974757656
0.02328,278.69616326293794,1,277.8933843269176
0.02336,282.8097202675966,1,282.00690019642207
0.0234000001023803,284.79967605012814,1,283.99683607959696
0.0234000001023803,284.79967605012814,0,283.99683607959696
0.02344,286.7446485913608,0,285.9417891713008
0.02352,290.4984628491615,0,289.69556589133845
0.0236,294.06879205145725,0,293.26585939070316
0.02368,297.453381101799,0,296.6504145954966
0.02376,300.6500922211996,0,299.8470937481093
0.02384,303.6569062983997,0,302.8538777574727
0.02392,306.47192416518163,0,305.6688674743606
0.024,309.0933677959256,0,308.29028489093344
0.02408,311.51958143064775,0,310.7164742637646
0.02416,313.74903262081455,0,312.94590315964507
0.02424,315.78031319726955,0,314.9771634234998
0.02432,317.61214015966334,0,316.80897206780935
0.0244,319.2433564868242,0,318.4401720829721
0.02448,320.67293186755745,0,319.8697331680963
0.02456,321.89996335141194,0,321.0967523817602
0.02464,322.92367591900296,0,322.1204547123294
0.02472,323.74342297153123,0,322.94019356747026
0.0248,324.3586867391884,0,323.55545118255225
0.02488,324.7690786081916,0,323.96583894767855
0.02496,324.97433936624026,0,324.17109765314075
0.02504,324.9743393662402,0,324.17109765314103
0.02512,324.7690786081914,0,323.9658389476795
0.0252,324.3586867391881,0,323.5554511825538
0.02528,323.7434229715309,0,322.9401935674725
0.02536,322.9236759190025,0,322.1204547123322
0.02544,321.8999633514114,0,321.0967523817637
0.02552,320.6729318675568,0,319.8697331681004
0.0256,319.2433564868235,0,318.44017208297686
0.02568,317.61214015966243,0,316.8089720678147
0.02576,315.7803131972686,0,314.97716342350583
0.02584,313.74903262081347,0,312.9459031596517
0.02592,311.51958143064655,0,310.7164742637719
0.026,309.0933677959244,0,308.2902848909414
0.02608,306.4719241651802,0,305.6688674743691
0.02616,303.65690629839827,0,302.85387775748194
0.02624,300.65009222119795,0,299.84709374811905
0.02632,297.45338110179745,0,296.65041459550724
0.0264,294.0687920514555,0,293.26585939071435
0.02648,290.4984628491598,0,289.69556589135044
0.02656,286.7446485913588,0,285.9417891713132
0.02664,282.80972026759474,0,282.00690019643537
0.02672,278.6961632629361,0,277.8933843269317
0.0268,274.406575788154,0,273.60383974759145
0.02688,269.9436672386381,0,269.1409758267107
0.02696,265.3102564830837,0,264.50761140479625
0.02704,260.5092700830337,0,259.70667301412567
0.02712,255.54374044439987,0,254.74119303028712
0.0272,250.41680390213054,0,249.61430775686577
0.02728,245.13169873923232,0,244.32925544448577
0.02736,239.6917631414054,0,238.8893742454658
0.02744,234.10043308856814,0,233.29810010536474
0.02752,228.36124018462473,0,227.55896459277108
0.0276,222.47780942682246,0,221.67559266868255
0.02768,216.45385691613035,0,215.65170039690753
0.02776,210.2931875100679,0,209.4910925969173
0.02784,203.99969241947608,0,203.1976604406411
0.02792,197.57734675074553,0,196.775378994719
0.028,191.03020699505248,0,190.22830470976263
0.02808,184.36240846619447,0,183.56057285821686
0.02816,177.57816268863598,0,176.77639492243134
0.02824,170.68175473741957,0,169.88005593459826
0.02832,163.67754053162062,0,162.87591177023435
0.0284,156.56994408305576,0,155.76838639691653
0.02848,149.36345470198177,0,148.56196908000888
0.02856,142.0626241615513,0,141.26121154714684
0.02864,134.67206382281537,0,133.87072511326826
0.02872,127.19644172208926,0,126.39517776800852
0.0288,119.64047962251871,0,118.83929122729621
0.02888,112.00895003171635,0,111.20783795101939
0.02896,104.30667318734132,0,103.50563812863527
0.02904,96.53851401253449,0,95.73755663463601
0.02912,88.70937904312933,0,87.90849995579022
0.0292,80.82421332857636,0,80.0234130920984
0.02928,72.88799730854736,0,72.08727643342844
0.02936,64.90574366718067,0,64.10510261379237
0.02944,56.882494166963035,0,56.08193334525978
0.02952,48.823316464244286,0,48.02283623350449
0.0296,40.733300908397055,0,39.932901576996144
0.02968,32.617557326643514,0,31.81723915185914
0.02976,24.481211796576158,0,23.68097498442573
0.02984,16.329403408423634,0,15.529248113534168
0.02992,8.167281019083138,0,7.3672073445936075
0.029992167045024123,0.7997576916041276,0,-2.423083958713601e-4
0.029992167045024123,0.7997576916041276,0,-2.4230828487348255e-4
0.03,-1.6125448554983773e-12,0,-0.00817631553166104
0.030007994719143446,-0.8162740469747058,0,-0.016274046867315706
0.030007994719143446,-0.8162740469747058,0,-0.016274046867315595
0.03008,-8.167281019086362,0,-0.08919290821259906
0.03016,-16.329403408426852,0,-0.17014552382049786
0.03024,-24.481211796580524,0,-0.2509830330108116
0.03032,-32.61755732664672,0,-0.3316543762987294
0.0304,-40.73330090840139,0,-0.41210860114223635
0.03048,-48.82331646424805,0,-0.49229489126000914
0.03056,-56.88249416696735,0,-0.5721625993088892
0.03064,-64.90574366718496,0,-0.6516612792168388
0.03072,-72.88799730855162,0,-0.7307407199701146
0.0308,-80.82421332858115,0,-0.8093509723707228
0.03088,-88.70937904313409,0,-0.8874423859680718
0.03096,-96.53851401253978,0,-0.9649656451394577
0.03104,-104.30667318734655,0,-1.041871779040477
0.03112,-112.00895003172208,0,-1.1181122113252115
0.0312,-119.64047962252388,0,-1.193638784490048
0.03128,-127.19644172209435,0,-1.2684037993934822
0.03136,-134.6720638228204,0,-1.342360036137535
0.03144,-142.0626241615563,0,-1.4154607843989027
0.03152,-149.36345470198614,0,-1.4876598737074005
0.0316,-156.56994408306008,0,-1.5589117027647603
0.03168,-163.67754053162443,0,-1.6291712674839687
0.03176,-170.68175473742377,0,-1.698394191822274
0.03184,-177.57816268863917,0,-1.7665367537792918
0.03192,-184.36240846619808,0,-1.8335559150905567
0.032,-191.03020699505555,0,-1.8994093465433934
0.03208,-197.5773467507481,0,-1.9640554541652477
0.03216,-203.99969241947903,0,-2.0274534082395235
0.03224,-210.2931875100708,0,-2.089563165794601
0.03232,-216.45385691613316,0,-2.1503454989462227
0.0324,-222.47780942682442,0,-2.2097620171289236
0.03248,-228.361240184627,0,-2.267775192824871
0.03256,-234.1004330885708,0,-2.3243483850734776
0.03264,-239.69176314140716,0,-2.3794458618073975
0.03272,-245.13169873923405,0,-2.4330328240750703
0.0328,-250.41680390213187,0,-2.4850754257618632
0.03288,-255.54374044440155,0,-2.535540797099742
0.03296,-260.5092700830357,0,-2.584397064344728
0.033,-262.9305231718585,0,-2.60821210077728
0.033,-262.9305231718585,1,-262.1279019710866
0.03304,-265.3102564830849,1,-264.507611485214
0.03312,-269.94366723863925,1,-269.1409759071163
0.0332,-274.40657578815535,1,-273.60383982798515
0.03328,-278.6961632629375,1,-277.8933844073133
0.03336,-282.80972026759605,1,-282.0069002768048
0.03340000010338003,-284.79967609930236,1,-283.99683620914755
0.03340000010338003,-284.79967609930236,0,-283.99683620914755
0.03344,-286.7446485913601,0,-285.9417892516705
0.03352,-290.4984628491613,0,-289.6955659716958
0.0336,-294.06879205145685,0,-293.26585947104746
0.03368,-297.4533811017985,0,-296.650414675828
0.03376,-300.650092221199,0,-299.84709382842766
0.03384,-303.656906298399,0,-302.8538778377781
0.03392,-306.4719241651809,0,-305.66886755465316
0.034,-309.093367795925,0,-308.2902849712133
0.03408,-311.5195814306471,0,-310.7164743440316
0.03416,-313.74903262081415,0,-312.9459032398994
0.03424,-315.78031319726904,0,-314.9771635037412
0.03432,-317.612140159663,0,-316.8089721480381
0.0344,-319.24335648682387,0,-318.440172163188
0.03448,-320.6729318675573,0,-319.8697332482995
0.03456,-321.8999633514117,0,-321.0967524619506
0.03464,-322.92367591900273,0,-322.12045479250685
0.03472,-323.7434229715311,0,-322.94019364763506
0.0348,-324.3586867391883,0,-323.5554512627042
0.03488,-324.76907860819153,0,-323.96583902781776
0.03496,-324.97433936624026,0,-324.1710977332672
0.03504,-324.97433936624026,0,-324.1710977332547
0.03512,-324.7690786081915,0,-323.96583902778036
0.0352,-324.3586867391882,0,-323.5554512626419
0.03528,-323.743422971531,0,-322.94019364754774
0.03536,-322.9236759190027,0,-322.12045479239475
0.03544,-321.89996335141166,0,-321.09675246181354
0.03552,-320.67293186755705,0,-319.86973324813744
0.0356,-319.2433564868238,0,-318.44017216300114
0.03568,-317.61214015966283,0,-316.80897214782624
0.03576,-315.780313197269,0,-314.9771635035046
0.03584,-313.7490326208138,0,-312.9459032396376
0.03592,-311.51958143064707,0,-310.7164743437451
0.036,-309.09336779592496,0,-308.2902849709019
0.03608,-306.4719241651808,0,-305.6688675543168
0.03616,-303.6569062983985,0,-302.85387783741646
0.03624,-300.65009222119863,0,-299.8470938280413
0.03632,-297.4533811017982,0,-296.65041467541676
0.0364,-294.068792051456,0,-293.2658594706108
0.03648,-290.4984628491603,0,-289.69556597123415
0.03656,-286.7446485913594,0,-285.9417892511843
0.03664,-282.80972026759565,0,-282.0069002762939
0.03672,-278.69616326293703,0,-277.89338440677744
0.0368,-274.40657578815427,0,-273.60383982742377
0.03688,-269.94366723863874,0,-269.1409759065306
0.03696,-265.3102564830844,0,-264.50761148460344
0.03704,-260.5092700830348,0,-259.70667309392053
0.03712,-255.54374044440064,0,-254.74119311006888
0.0372,-250.41680390213094,0,-249.6143078366344
0.03728,-245.13169873923346,0,-244.32925552424237
0.03736,-239.6917631414062,0,-238.88937432520927
0.03744,-234.10043308856936,0,-233.29810018509585
0.03752,-228.36124018462516,0,-227.55896467248866
0.0376,-222.47780942682334,0,-221.67559274838783
0.03768,-216.4538569161312,0,-215.65170047659998
0.03776,-210.29318751006923,0,-209.49109267659748
0.03784,-203.99969241947653,0,-203.1976605203077
0.03792,-197.57734675074602,0,-196.77537907437284
0.038,-191.03020699505342,0,-190.22830478940418
0.03808,-184.36240846619543,0,-183.56057293784568
0.03816,-177.5781626886365,0,-176.77639500204694
0.03824,-170.68175473742005,0,-169.88005601420113
0.03832,-163.67754053162164,0,-162.875911849825
0.0384,-156.5699440830573,0,-155.76838647649492
0.03848,-149.3634547019823,0,-148.56196915957355
0.03856,-142.06262416155238,0,-141.26121162669932
0.03864,-134.67206382281645,0,-133.870725192808
0.03872,-127.19644172209036,0,-126.39517784753554
0.0388,-119.6404796225193,0,-118.83929130681
0.03888,-112.00895003171692,0,-111.20783803052042
0.03896,-104.30667318734245,0,-103.50563820812414
0.03904,-96.53851401253563,0,-95.73755671411216
0.03912,-88.70937904313048,0,-87.90850003525365
0.0392,-80.82421332857639,0,-80.02341317154799
0.03928,-72.88799730854797,0,-72.0872765128659
0.03936,-64.90574366718128,0,-64.10510269321712
0.03944,-56.88249416696421,0,-56.081933424672386
0.03952,-48.82331646424432,0,-48.02283631290325
0.0396,-40.73330090839766,0,-39.93290165638276
0.03968,-32.617557326644125,0,-31.81723923123306
0.03976,-24.481211796577348,0,-23.68097506378752
0.03984,-16.32940340842425,0,-15.529248192882683
0.03992,-8.167281019083179,0,-7.367207423928848
0.039992089353122554,-0.8076901473327339,0,-0.00769014733273532
0.039992089353122554,-0.8076901473327339,0,-0.007690147479843867
0.04,9.954278617210068e-13,0,3.2267744432845825e-4
0.04,9.954278617210068e-13,0,3.2267744432845825e-4
